518	265.162	22.25	15.1341	1.95	0.53125
519	272.8009	24	17.4911	1.9125	0.23438
520	172.338	21.875	18.9158	2.8375	0.65625
521	99.537	17.5	16.5635	4.1125	0.79688
522	278.2407	17.625	12.4218	3.2125	0.64063
523	206.25	18.875	14.8882	2.95	0.76563
524	315.8565	18.875	14.4794	2.4375	0.625
525	217.2454	19.8571	16.4352	2.5143	0.625
526	178.588	20.625	19.0732	3.1	0.71875
527	242.5926	18.5	12.3699	4.5125	0.65625
528	246.7593	17.125	10.7468	1.925	0.65625
529	156.1343	17.125	13.614	4.75	0.75
530	321.5278	13.2857	7.7622	5.7286	0.55357
531	72.338	16.125	13.4939	4.775	1
532	128.4722	17.375	15.6166	3.35	0.84375
533	198.2639	14.125	11.355	6.75	0.75
534	180.0926	12.1667	9.8017	4.1167	0.77083
535	87.037	12.25	12.2916	3.475	0.96875
536	119.6759	12.5	11.6872	5.9125	0.90625
537	109.1435	11.625	10.5532	3.35	0.98438
538	219.7917	12.375	9.8072	1.8125	0.70313
539	142.5926	14.75	12.2153	3.075	0.57813
540	246.5278	16.625	12.1977	3.85	0.75
541	76.5046	14.625	12.6154	1.8125	0.875
542	85.3009	13.875	13.9494	1.9375	0.90625
543	301.0417	18.75	13.4018	5.4125	0.51563
544	246.6435	20.375	15.4759	1.4125	0.51563
545	290.625	22.75	14.6374	3.3375	0.51563
546	255.6713	20.5	14.0584	8.1625	0.67188
547	115.0463	12.5	11.6163	9.0625	0.98438
548	103.7037	15.25	13.4554	4.625	0.92188
549	196.7593	19	13.9234	2.45	0.67188
550	170.7176	18.625	16.0536	4.2375	0.8125
551	265.7407	16.25	13.2326	4.5	0.75
552	242.5926	18.375	13.1691	1.4	0.5
553	203.2407	19.5	14.3083	1.8	0.75
554	258.6806	21.375	15.7348	1.425	0.46875
555	281.5972	22.75	16.5341	1.925	0.45313
556	266.6667	23	15.9936	2.6	0.17188
557	300.463	23.5	15.1755	2.5875	0.17188
558	246.875	23.8571	15.9964	3.1	0.41071
559	151.9676	21.5	17.5842	2.8375	0.78125
560	158.7963	18.375	14.7351	1.7875	0.6875
561	179.3981	18.375	15.0213	1.7875	0.90625
562	145.9491	15.875	13.871	5.0125	0.875
563	138.4259	17.1429	14.139	3.2429	0.91071
